Timestamp,chl,air_temp,PAR_5dm,temp_75dm,temp_10m,latitude,chl_backscatter_fluoro_532nm,PAR_1m,temp_25dm,longitude,chl_DOM_fluoro_460nm,pressure_db_20m,temp_5m,r1,g1,b1,r2,g2,b2,month_day_time_int
2015-08-28 00:10:00,0.12537900700000001,0.6999374333333334,89.31898045333332,1.300645272,1.2972740729999999,74.71325613333333,0.00038274933333333337,77.09422424666666,1.2843494413333334,174.77852923333333,1.9985470386666666,132.5200449666667,1.283995946,4,143,143,15,244,240,2065020
2015-08-28 22:10:00,0.13739405266666668,1.029724,147.49827933333333,1.0832043886666667,1.0765909753333334,74.58424656333334,0.00037592333333333333,123.67912046666667,1.0798157056666666,174.72070823333334,1.6403118073333331,133.67188009999998,1.0798264743333335,4,146,134,5,43,40,2072940
2015-08-29 22:10:00,0.12914220233333332,0.4567105333333333,161.96255323333332,0.533096651,0.5533645153333333,74.37182191,0.00046252500000000003,131.7009802,0.509958764,174.9595072333333,1.818363593,132.32447813333332,0.516496241,4,152,137,4,49,42,2081580
2015-08-30 22:10:00,0.17769307933333334,0.5498966,112.69190549666666,0.596612215,0.6131673453333333,74.37500274,0.00048184433333333336,96.77702605333332,0.593264699,175.07163003333335,1.754897421,135.03471373333332,0.5932137169999999,4,146,135,6,42,40,2090220
2015-08-31 22:10:00,0.222519324,0.6998784666666666,102.37386900333333,0.6931928396666667,0.7807372013333334,74.42122304,0.0004914836666666667,86.58095951333333,0.7132598163333334,174.58569086666668,2.0632470536666667,132.34153746666667,0.683370928,4,149,135,8,47,45,2098860
2015-09-01 22:10:00,0.15744739866666665,0.7934274333333334,121.0100554,0.6629344623333333,0.689852496,74.45368634666666,0.00041684500000000005,102.38539673333332,0.7830716369999999,174.15444996666665,2.179395,134.36010233333334,0.743118783,4,151,138,8,48,46,2107500
2015-09-02 22:10:00,0.06860181633333333,1.1697703333333331,259.4318842,0.7798681456666667,0.723168254,74.46241436000001,0.0004095783333333333,177.74569229999997,0.8631662923333333,173.6660855,0.9350049463333333,135.34161886666666,0.8298610646666665,132,132,132,4,252,252,2116140
2015-09-03 22:10:00,0.18171029333333333,1.2065926666666666,95.76235544999999,0.836992582,0.829826474,74.41387728333335,0.000409406,81.15425437666667,1.013431231,173.49242876666668,1.9055409476666665,136.660319,0.967013061,4,146,137,4,45,42,2124780
2015-09-04 22:10:00,0.084741832,1.0267756666666668,196.38668744666666,0.8133551083333334,0.7302576900000001,74.35561566,0.0003877853333333333,177.69032983333332,1.0200687646666668,173.75812793333333,1.6312828990000001,136.00979613333334,0.9399231669999999,4,156,145,5,52,47,2133420
2015-09-05 22:10:00,0.116929131,0.9834087,168.34726616666666,0.9764606956666667,0.940211455,74.31282064666667,0.00036584233333333333,145.7676703,1.0166399083333333,174.33097513333334,1.5150555336666667,136.98538716666667,1.0066487393333334,4,141,133,5,44,43,2142060
2015-09-06 22:10:00,0.16550932966666668,1.089624,127.86114552,1.1166114806666667,1.096707662,74.28801794666667,0.000363778,108.60125016333332,1.1232459546666667,175.14546403333335,1.1513916213333333,132.04068503333335,1.1232957443333333,4,151,140,7,51,48,2150700
2015-09-07 22:10:00,0.206146874,1.0630936666666668,88.16001284666667,1.0867730773333333,0.9934469463333334,74.22994134,0.00035165266666666663,75.09753434999999,1.1634111006666668,175.24748333333332,1.971471606,135.996521,1.1733239093333332,4,150,142,4,47,45,2159340
2015-09-08 22:10:00,0.2100445586666667,1.1266836666666666,109.03999520333332,1.1699485383333332,1.163338979,74.19328941666667,0.0003323883333333334,95.17654249333333,1.1699955463333334,175.33032256666664,1.908327991666667,128.6508433,1.1699544590000002,4,150,143,8,53,52,2167980
2015-09-09 22:10:00,0.13641296966666666,1.009909333333333,162.44711453333335,1.0533428193333334,1.0533268053333333,74.19960094,0.00033999133333333337,131.3604564,1.0566949843333333,174.90922653333334,0.8497529316666665,133.97372946666667,1.0533387263333334,4,146,146,5,46,48,2176620
2015-09-10 22:10:00,0.25479538333333335,0.9466295333333333,63.64687249,0.9866286716666667,0.9832983016666667,74.24404806666666,0.0003891156666666667,54.94812811666666,0.9866286716666667,175.03878173333337,2.1040679166666663,136.32283529999998,0.9866286716666667,4,159,148,6,49,47,2185260
2015-09-11 22:10:00,0.14920505366666667,0.8899966666666667,144.4034718,0.9300442536666665,0.930044492,74.37540749666665,0.00041200533333333333,127.68471218,0.9299997486666666,174.7552850666667,1.3282236603333333,135.39027403333333,0.9299999873333333,4,140,134,4,37,36,2193900
2015-09-12 22:10:00,0.14930510433333335,0.6332475333333333,106.85714988333332,0.86002483,0.8732926053333333,74.44885669,0.00035953966666666667,105.29874766666667,0.693254173,174.04052333333334,1.8023603486666666,130.31940713333333,0.756523788,4,144,134,6,43,42,2202540
2015-09-13 22:10:00,0.17338071433333335,0.7032134999999999,134.96467632333335,0.8300053676666667,0.8702017266666667,74.50035553,0.00033240533333333335,106.80389660666667,0.7465020616666665,173.55351826666666,1.330103265,133.01797486666666,0.759805401,4,150,144,5,45,44,2211180
2015-09-14 22:10:00,0.18042564000000003,0.8933299333333333,97.64929489000001,0.9232981206666667,0.9232941073333333,74.56281272,0.00036673966666666663,92.42374881666667,0.923298101,173.3222016666667,2.102060203,135.0068461,0.923298061,4,147,153,5,45,51,2219820
2015-09-15 22:10:00,0.20734964999999997,0.8034255333333333,100.17591271333333,0.8700753250000001,0.8833042383333334,74.58006482666667,0.00034172600000000004,83.95716065333333,0.8400300146666666,173.3735804,2.08383866,133.2981313,0.860048115,4,148,149,4,46,50,2228460
2015-09-16 22:10:00,0.18554199566666665,0.5601812333333334,79.37054602666667,0.9167382916666668,0.8933829863333335,74.53995622333333,0.00035415833333333335,67.34354130000001,0.8966640830000001,173.57680136666667,1.8129978003333334,134.3316803,0.9065678713333334,4,145,138,5,44,43,2237100
2015-09-17 22:10:00,0.2625252566666667,0.6900650333333335,68.17517622999999,0.8128316400000001,0.8665975333333332,74.48505704333333,0.0003324273333333333,58.34980798666667,0.7431583406666666,173.7778071,2.116614142,135.0004425,0.7699048716666667,4,151,148,4,50,49,2245740
2015-09-18 22:10:00,0.201704208,0.5358644,80.4385229,0.9567019546666667,0.9567308626666667,74.39883001,0.0003589813333333333,68.34720781333333,0.950274269,173.82791516666666,2.02577692,133.67760723333333,0.9602762663333334,4,145,141,4,47,46,2254380
2015-09-19 22:10:00,0.177362688,0.12002659999999998,113.76234412333334,0.8899062473333333,0.8901749850000001,74.32809046,0.00033479633333333337,145.82902193333334,0.9068173170000001,174.05738033333333,1.9398933823333333,137.33653766666666,0.9064427216666666,4,147,142,4,48,45,2263020
2015-09-20 22:10:00,0.15345161599999999,0.03655998666666666,102.87595338666667,0.856051882,0.9334860643333333,74.2836464,0.00032766033333333334,89.30519855666667,0.6663551133333333,174.50779193333332,1.5442550763333334,133.98423766666667,0.6928211253333334,4,150,148,4,52,51,2271660
2015-09-21 22:10:00,0.23411719900000003,0.013265939999999999,62.34320006666667,0.7698627906666667,0.836354951,74.30963510333333,0.00031077233333333333,53.124511453333334,0.17223886766666666,175.00425843333332,1.8736556686666666,130.67917886666666,0.7511048910000001,4,157,155,4,55,55,2280300
2015-09-22 22:10:00,0.21788725466666667,0.02999002666666667,97.50157517333332,0.8036194443333334,0.9102339546666666,74.28369217333334,0.00030832066666666664,82.85672866666665,0.433623731,175.3214624,1.9346984576666666,133.99931843333334,0.730476002,4,145,145,5,59,57,2288940
2015-09-23 22:10:00,0.2945216116666667,0.6165700333333334,53.10358806666667,0.833507975,0.9037098093333333,74.32536970333335,0.00030590799999999997,56.77486650333333,0.6699287296666667,175.5082161,1.8738540513333335,129.60825603333333,0.6799569526666667,4,151,144,4,53,50,2297580
2015-09-24 22:10:00,0.22166859633333336,0.3932571,113.40304839333334,0.4465612673333333,0.4499343136666667,74.25640308666668,0.00028425766666666664,88.39171232000001,0.44658159233333333,175.16096546666668,1.8743490969999999,131.68184916666667,0.44659681133333334,4,143,155,4,54,61,2306220
2015-09-25 22:10:00,0.22162393866666666,0.3366770333333333,122.76053210000002,0.4001031216666666,0.45011783633333335,74.22936207,0.0003011073333333333,110.78356269,0.38337863499999997,175.81972353333333,1.8148841549999999,135.00157166666668,0.38676000633333335,4,153,159,5,72,73,2314860
2015-09-26 22:10:00,0.26267009366666666,0.2832225,89.75359713666667,0.3562435706666667,0.469099889,74.20399884333334,0.0002964246666666667,77.03857942,0.319901248,176.30222279999998,1.9655013246666666,131.34483336666668,0.29306676,4,150,142,7,58,55,2323500
2015-09-27 22:10:00,0.298297706,0.05304788,82.81827966666667,0.653989772,0.6936234036666665,74.32903778000001,0.00028661433333333335,66.94029654666667,0.10637498899999999,175.75436183333332,1.8125402059999998,129.96274056666667,0.24360499800000002,4,150,157,4,59,62,2332140
2015-09-28 22:10:00,0.375493023,0.013341899999999999,52.49069920666667,0.2837010273333333,0.4768767356666667,74.48082975,0.0002866486666666667,43.46741934666667,0.07008838666666665,175.0154259,1.8748932249999999,129.9392344,0.08682281366666667,4,157,179,4,63,75,2340780
2015-09-29 22:10:00,0.32678530666666666,-0.026686646666666664,81.96075492333334,0.02001579566666667,0.03672478766666667,74.52601729999999,0.000286664,68.49150394333333,0.016724285666666668,174.50037933333337,1.7238381446666668,130.02049763333332,0.01673927,4,149,143,7,54,53,2349420
2015-09-30 22:10:00,0.39980688166666667,-0.25346416666666666,49.765812626666666,-0.16623013733333333,-0.126084777,74.56661293333333,0.000289011,42.67097042,-0.20323158266666666,174.5593853,1.7823491,130.02874246666667,-0.172979196,4,146,149,4,58,61,2358060
2015-10-01 22:10:00,0.4398499043333333,-0.9248105,34.86004135666667,-0.20859149600000002,-0.205873231,74.58167014333333,0.0002961976666666667,30.284890470000004,-0.488603731,174.9969295,1.8157860743333334,135.37394713333333,-0.21872595433333333,4,144,137,4,59,54,2366700
2015-10-02 22:10:00,0.25001436666666665,-0.9666373333333333,77.03971238000001,-0.779711326,-0.09013772266666666,74.46352314666667,0.0002867596666666667,68.86712708333333,-0.9233270286666665,175.60614840000002,1.726916951,136.68193563333332,-0.9199905793333333,4,160,154,6,57,55,2375340
2015-10-03 22:10:00,0.2785961003333333,-1.0167286666666666,54.117707413333335,-0.7888541419999999,-0.12830323966666668,74.39219718666668,0.0002963076666666667,45.837535126666666,-0.950002551,175.43791173333332,1.7825551486666669,135.3290151,-0.8866224486666666,4,151,151,6,55,59,2383980
2015-10-04 22:10:00,0.399256205,-0.7367266333333333,26.49459602,-0.59984533,0.014345442333333338,74.38697481000001,0.000286719,22.595475636666666,-0.6867935063333332,175.18509856666665,1.7832126216666666,135.30213926666667,-0.6734315953333333,4,154,152,6,57,57,2392620
2015-10-05 22:10:00,0.3833676673333333,-0.7900533333333333,45.86313766999999,-0.7399994933333334,-0.7334020136666667,74.49372602,0.00028665133333333334,38.58533804666667,-0.7433816593333334,174.99100066666665,1.8122166256666665,136.09511310000002,-0.7433338763333333,4,145,143,7,56,56,2401260
2015-10-06 22:10:00,0.508561151,-0.6197760333333333,32.347400703333335,-0.5698581933333333,-0.5665169556666667,74.58134779000001,0.000284328,27.1607123,-0.569801589,175.1235289,1.9043054823333332,136.40138753333335,-0.569858869,4,147,149,4,60,62,2409900
2015-10-07 22:10:00,0.4160672996666667,-1.0566473333333335,47.85347194,-1.0099573926666667,-1.0099542136666668,74.65287639,0.000279512,40.32888097666666,-1.013293107,175.6025807,1.905281475,134.97266643333333,-1.0132948953333334,4,154,150,7,61,64,2418540
2015-10-08 22:10:00,0.472252335,-0.9666653,31.793514153333334,-0.8700023493333333,-0.7833981316666666,74.63559657999998,0.0002818676666666667,27.406488703333338,-0.9100081723333334,175.75748823333333,1.875269103,135.67269896666667,-0.9033490619999999,4,162,161,5,67,67,2427180
2015-10-09 22:10:00,0.46898817966666667,-1.243244,39.18357752666666,-0.8496507206666667,-0.8665826916666667,74.60353395333334,0.0002987423333333333,33.89468431,-0.9961738986666667,176.03089520000003,1.8187070306666666,134.66412863333332,-0.8860610126666666,4,157,180,4,69,83,2435820
2015-10-10 22:10:00,0.4719036906666667,-1.3999443333333332,35.010516669999994,-0.7735928693333333,-0.7505051493333332,74.60125360666667,0.00028662533333333336,29.599420390000002,-1.169908166,175.92050170000002,1.9340266613333332,135.6596934,-0.9806739686666667,4,147,147,5,63,61,2444460
2015-10-11 22:10:00,0.47170065699999997,-1.3934203333333333,34.70270440666667,-1.2558788456666665,-1.0049902203333334,74.65870640333333,0.0002829486666666667,29.94714829,-1.3432008026666666,176.32349513333335,1.482333647,129.31080883333334,-1.326997558,4,142,141,6,60,58,2453100
2015-10-12 22:10:00,0.5970761556666667,-1.3901466666666664,22.487187370333334,-0.8365893363333333,-0.8533649246666667,74.66676740666666,0.00028423733333333333,19.233343021666666,-1.0236970779999999,176.27695756666665,1.815002561,127.02516173333333,-0.8432917793333333,4,165,161,8,70,69,2461740
2015-10-13 22:10:00,0.5884888183333333,-1.3936686666666667,32.68280832,-1.2123049693333332,-0.8443110786666667,74.79004477333335,0.00028321466666666664,28.045885216666665,-1.1869728366666665,175.95698963333334,1.9397791643333333,131.32783506666667,-1.1737333933333334,4,157,150,10,69,65,2470380
